timestamp,meterid,voltagemagnitude,voltageangle,frequency
2013-04-22T08:59:33.017,44,1.024,30.94,60.034
2013-04-22T08:59:33.017,23,1.021,0.0,60.034
2013-04-22T08:59:33.033,23,1.021,0.0,60.035
2013-04-22T08:59:33.033,83,1.019,50.86,60.035
2013-04-22T08:59:33.033,129,1.018,3.92,60.034
2013-04-22T08:59:33.033,43,1.007,42.39,60.035
2013-04-22T08:59:33.033,40,1.02,-10.6,59.993
2013-04-22T08:59:33.033,44,1.024,30.94,60.035
2013-04-22T08:59:33.033,137,0.997,-4.57,60.034
2013-04-22T08:59:33.033,118,1.022,29.97,60.035
2013-04-22T08:59:33.050,118,1.022,29.97,60.034
2013-04-22T08:59:33.050,129,1.018,3.92,60.035
2013-04-22T08:59:33.050,43,1.007,42.39,60.035
2013-04-22T08:59:33.050,83,1.019,50.85,60.034
2013-04-22T08:59:33.050,137,0.997,-4.57,60.034
2013-04-22T08:59:33.050,40,1.02,-10.86,59.992
2013-04-22T08:59:33.050,44,1.024,30.93,60.034
2013-04-22T08:59:33.050,23,1.021,0.0,60.035
2013-04-22T08:59:33.067,23,1.021,0.0,60.034
2013-04-22T08:59:33.067,137,0.997,-4.57,60.035
2013-04-22T08:59:33.067,40,1.02,-11.1,59.994
2013-04-22T08:59:33.067,43,1.007,42.4,60.035
2013-04-22T08:59:33.067,44,1.024,30.94,60.035
2013-04-22T08:59:33.067,83,1.019,50.86,60.035
2013-04-22T08:59:33.067,118,1.022,29.97,60.034
2013-04-22T08:59:33.067,129,1.018,3.92,60.035
2013-04-22T08:59:33.083,23,1.021,0.0,60.035
2013-04-22T08:59:33.083,129,1.018,3.92,60.034
2013-04-22T08:59:33.083,118,1.022,29.97,60.034
2013-04-22T08:59:33.083,137,0.997,-4.58,60.034
2013-04-22T08:59:33.083,83,1.019,50.86,60.035
2013-04-22T08:59:33.083,40,1.02,-11.35,59.992
2013-04-22T08:59:33.083,43,1.007,42.39,60.034
2013-04-22T08:59:33.083,44,1.024,30.94,60.034
2013-04-22T08:59:33.100,118,1.022,29.97,60.035
2013-04-22T08:59:33.100,40,1.019,-11.61,59.992
2013-04-22T08:59:33.100,44,1.024,30.94,60.034
2013-04-22T08:59:33.100,137,0.997,-4.58,60.034
2013-04-22T08:59:33.100,129,1.018,3.92,60.035
2013-04-22T08:59:33.100,43,1.007,42.39,60.035
2013-04-22T08:59:33.100,23,1.021,0.0,60.035
2013-04-22T08:59:33.100,83,1.019,50.86,60.034
2013-04-22T08:59:33.117,137,0.997,-4.57,60.036
2013-04-22T08:59:33.117,83,1.019,50.86,60.035
2013-04-22T08:59:33.117,129,1.018,3.93,60.036
2013-04-22T08:59:33.117,40,1.02,-11.86,59.993
2013-04-22T08:59:33.117,23,1.021,0.0,60.035
2013-04-22T08:59:33.117,44,1.023,30.95,60.036
2013-04-22T08:59:33.117,43,1.007,42.4,60.036
2013-04-22T08:59:33.117,118,1.022,29.98,60.036
2013-04-22T08:59:33.133,129,1.018,3.93,60.034
2013-04-22T08:59:33.133,118,1.021,29.98,60.035
2013-04-22T08:59:33.133,83,1.018,50.88,60.037
2013-04-22T08:59:33.133,23,1.021,0.0,60.034
2013-04-22T08:59:33.133,40,1.02,-12.1,59.993
2013-04-22T08:59:33.133,43,1.007,42.41,60.036
2013-04-22T08:59:33.133,44,1.023,30.95,60.035
2013-04-22T08:59:33.133,137,0.997,-4.57,60.035
2013-04-22T08:59:33.150,43,1.007,42.41,60.035
2013-04-22T08:59:33.150,129,1.018,3.93,60.034
2013-04-22T08:59:33.150,44,1.023,30.95,60.035
2013-04-22T08:59:33.150,83,1.018,50.88,60.035
2013-04-22T08:59:33.150,40,1.019,-12.35,59.993
2013-04-22T08:59:33.150,118,1.021,29.98,60.034
2013-04-22T08:59:33.150,23,1.021,0.0,60.035
2013-04-22T08:59:33.150,137,0.997,-4.57,60.035
2013-04-22T08:59:33.167,129,1.018,3.93,60.037
2013-04-22T08:59:33.167,43,1.007,42.4,60.036
2013-04-22T08:59:33.167,83,1.019,50.87,60.036
2013-04-22T08:59:33.167,23,1.021,0.0,60.037
2013-04-22T08:59:33.167,118,1.021,29.97,60.035
2013-04-22T08:59:33.167,44,1.023,30.94,60.036
2013-04-22T08:59:33.167,40,1.019,-12.62,59.993
2013-04-22T08:59:33.167,137,0.997,-4.57,60.037
2013-04-22T08:59:33.183,44,1.023,30.95,60.037
2013-04-22T08:59:33.183,118,1.021,29.97,60.036
2013-04-22T08:59:33.183,83,1.019,50.87,60.036
2013-04-22T08:59:33.183,40,1.019,-12.88,59.993
2013-04-22T08:59:33.183,43,1.007,42.41,60.037
2013-04-22T08:59:33.183,23,1.021,0.0,60.036
2013-04-22T08:59:33.183,129,1.018,3.93,60.036
2013-04-22T08:59:33.183,137,0.997,-4.56,60.037
2013-04-22T08:59:33.200,23,1.021,0.0,60.036
2013-04-22T08:59:33.200,118,1.021,29.97,60.036
2013-04-22T08:59:33.200,43,1.007,42.41,60.036
2013-04-22T08:59:33.200,83,1.019,50.88,60.036
2013-04-22T08:59:33.200,44,1.023,30.95,60.035
2013-04-22T08:59:33.200,137,0.997,-4.55,60.037
2013-04-22T08:59:33.200,129,1.018,3.93,60.035
2013-04-22T08:59:33.200,40,1.019,-13.13,59.993
2013-04-22T08:59:33.217,23,1.021,0.0,60.036
2013-04-22T08:59:33.217,118,1.022,29.97,60.036
2013-04-22T08:59:33.217,40,1.02,-13.39,59.993
2013-04-22T08:59:33.217,44,1.023,30.94,60.035
2013-04-22T08:59:33.217,137,0.997,-4.55,60.037
2013-04-22T08:59:33.217,43,1.007,42.41,60.036
2013-04-22T08:59:33.217,129,1.018,3.93,60.036
2013-04-22T08:59:33.217,83,1.018,50.87,60.035
2013-04-22T08:59:33.233,137,0.997,-4.54,60.036
2013-04-22T08:59:33.233,118,1.022,29.97,60.035
2013-04-22T08:59:33.233,44,1.023,30.95,60.036
2013-04-22T08:59:33.233,40,1.02,-13.64,59.994
2013-04-22T08:59:33.233,23,1.021,0.0,60.036
2013-04-22T08:59:33.233,43,1.007,42.41,60.036
2013-04-22T08:59:33.233,83,1.019,50.87,60.035
2013-04-22T08:59:33.233,129,1.018,3.93,60.036
2013-04-22T08:59:33.250,83,1.018,50.87,60.036
2013-04-22T08:59:33.250,129,1.018,3.93,60.036
2013-04-22T08:59:33.250,137,0.997,-4.54,60.037
2013-04-22T08:59:33.250,44,1.023,30.95,60.036
2013-04-22T08:59:33.250,23,1.021,0.0,60.036
2013-04-22T08:59:33.250,43,1.007,42.42,60.037
2013-04-22T08:59:33.250,118,1.022,29.97,60.036
2013-04-22T08:59:33.250,40,1.019,-13.9,59.993
2013-04-22T08:59:33.267,43,1.007,42.43,60.037
2013-04-22T08:59:33.267,83,1.018,50.87,60.036
2013-04-22T08:59:33.267,129,1.018,3.93,60.035
2013-04-22T08:59:33.267,40,1.019,-14.15,59.994
2013-04-22T08:59:33.267,118,1.022,29.97,60.036
2013-04-22T08:59:33.267,137,0.997,-4.53,60.038
2013-04-22T08:59:33.267,23,1.021,0.0,60.036
2013-04-22T08:59:33.267,44,1.023,30.95,60.035
2013-04-22T08:59:33.283,118,1.022,29.96,60.036
2013-04-22T08:59:33.283,83,1.018,50.86,60.035
2013-04-22T08:59:33.283,129,1.018,3.92,60.036
2013-04-22T08:59:33.283,40,1.019,-14.42,59.993
2013-04-22T08:59:33.283,44,1.024,30.93,60.035
2013-04-22T08:59:33.283,137,0.997,-4.53,60.037
2013-04-22T08:59:33.283,23,1.021,0.0,60.037
2013-04-22T08:59:33.283,43,1.007,42.42,60.036
2013-04-22T08:59:33.300,40,1.019,-14.68,59.994
2013-04-22T08:59:33.300,83,1.018,50.85,60.036
2013-04-22T08:59:33.300,43,1.007,42.41,60.036
2013-04-22T08:59:33.300,137,0.997,-4.52,60.039
2013-04-22T08:59:33.300,129,1.018,3.92,60.036
2013-04-22T08:59:33.300,23,1.021,0.0,60.037
2013-04-22T08:59:33.300,118,1.022,29.95,60.036
2013-04-22T08:59:33.300,44,1.024,30.93,60.036
2013-04-22T08:59:33.317,23,1.021,0.0,60.038
2013-04-22T08:59:33.317,40,1.019,-14.95,59.993
2013-04-22T08:59:33.317,44,1.024,30.92,60.036
2013-04-22T08:59:33.317,118,1.022,29.95,60.036
2013-04-22T08:59:33.317,129,1.018,3.92,60.037
2013-04-22T08:59:33.317,43,1.007,42.41,60.036
2013-04-22T08:59:33.317,83,1.018,50.84,60.036
2013-04-22T08:59:33.317,137,0.997,-4.51,60.039
2013-04-22T08:59:33.333,129,1.018,3.92,60.038
2013-04-22T08:59:33.333,118,1.022,29.95,60.037
2013-04-22T08:59:33.333,137,0.997,-4.5,60.038
2013-04-22T08:59:33.333,40,1.019,-15.21,59.993
2013-04-22T08:59:33.333,23,1.021,0.0,60.037
2013-04-22T08:59:33.333,44,1.024,30.92,60.037
2013-04-22T08:59:33.333,43,1.007,42.41,60.037
2013-04-22T08:59:33.333,83,1.018,50.84,60.037
2013-04-22T08:59:33.350,118,1.022,29.95,60.038
2013-04-22T08:59:33.350,129,1.018,3.93,60.039
2013-04-22T08:59:33.350,23,1.021,0.0,60.037
2013-04-22T08:59:33.350,83,1.018,50.84,60.037
2013-04-22T08:59:33.350,44,1.023,30.93,60.038
2013-04-22T08:59:33.350,137,0.997,-4.5,60.039
2013-04-22T08:59:33.350,43,1.007,42.41,60.038
2013-04-22T08:59:33.350,40,1.02,-15.48,59.993
2013-04-22T08:59:33.367,83,1.018,50.84,60.037
2013-04-22T08:59:33.367,137,0.997,-4.5,60.038
2013-04-22T08:59:33.367,40,1.019,-15.74,59.994
2013-04-22T08:59:33.367,43,1.007,42.41,60.038
2013-04-22T08:59:33.367,118,1.022,29.95,60.037
2013-04-22T08:59:33.367,23,1.021,0.0,60.038
2013-04-22T08:59:33.367,44,1.023,30.92,60.037
2013-04-22T08:59:33.367,129,1.018,3.93,60.038
2013-04-22T08:59:33.383,43,1.007,42.4,60.036
2013-04-22T08:59:33.383,40,1.019,-16.01,59.993
2013-04-22T08:59:33.383,118,1.022,29.94,60.037
2013-04-22T08:59:33.383,83,1.018,50.83,60.036
2013-04-22T08:59:33.383,129,1.018,3.92,60.037
2013-04-22T08:59:33.383,44,1.024,30.91,60.036
2013-04-22T08:59:33.383,23,1.021,0.0,60.038
2013-04-22T08:59:33.383,137,0.997,-4.49,60.039
2013-04-22T08:59:33.400,129,1.018,3.92,60.038
2013-04-22T08:59:33.400,40,1.019,-16.28,59.994
2013-04-22T08:59:33.400,43,1.007,42.39,60.037
2013-04-22T08:59:33.400,44,1.024,30.9,60.037
2013-04-22T08:59:33.400,83,1.018,50.82,60.037
2013-04-22T08:59:33.400,118,1.022,29.94,60.037
2013-04-22T08:59:33.400,23,1.021,0.0,60.038
2013-04-22T08:59:33.400,137,0.997,-4.49,60.038
2013-04-22T08:59:33.417,83,1.018,50.82,60.037
2013-04-22T08:59:33.417,118,1.022,29.94,60.037
2013-04-22T08:59:33.417,23,1.021,0.0,60.037
2013-04-22T08:59:33.417,129,1.018,3.91,60.037
2013-04-22T08:59:33.417,44,1.024,30.91,60.038
2013-04-22T08:59:33.417,137,0.997,-4.49,60.038
2013-04-22T08:59:33.417,43,1.007,42.39,60.037
2013-04-22T08:59:33.417,40,1.019,-16.55,59.993
2013-04-22T08:59:33.433,129,1.018,3.91,60.036
2013-04-22T08:59:33.433,137,0.997,-4.48,60.037
2013-04-22T08:59:33.433,118,1.022,29.94,60.036
2013-04-22T08:59:33.433,83,1.018,50.82,60.037
2013-04-22T08:59:33.433,23,1.021,0.0,60.036
2013-04-22T08:59:33.433,43,1.007,42.39,60.036
2013-04-22T08:59:33.433,40,1.019,-16.8,59.993
2013-04-22T08:59:33.433,44,1.024,30.91,60.037
2013-04-22T08:59:33.450,40,1.019,-17.07,59.994
2013-04-22T08:59:33.450,23,1.021,0.0,60.038
2013-04-22T08:59:33.450,43,1.007,42.38,60.037
2013-04-22T08:59:33.450,83,1.018,50.81,60.037
2013-04-22T08:59:33.450,44,1.024,30.9,60.037
2013-04-22T08:59:33.450,129,1.018,3.91,60.038
2013-04-22T08:59:33.450,118,1.022,29.93,60.037
2013-04-22T08:59:33.450,137,0.997,-4.48,60.038
2013-04-22T08:59:33.467,43,1.007,42.37,60.037
2013-04-22T08:59:33.467,118,1.022,29.92,60.037
2013-04-22T08:59:33.467,83,1.018,50.81,60.037
2013-04-22T08:59:33.467,23,1.021,0.0,60.038
2013-04-22T08:59:33.467,40,1.019,-17.34,59.994
2013-04-22T08:59:33.467,44,1.024,30.89,60.036
2013-04-22T08:59:33.467,137,0.997,-4.47,60.039
2013-04-22T08:59:33.467,129,1.018,3.91,60.038
2013-04-22T08:59:33.483,83,1.018,50.8,60.037
2013-04-22T08:59:33.483,43,1.007,42.37,60.037
2013-04-22T08:59:33.483,137,0.998,-4.47,60.039
2013-04-22T08:59:33.483,40,1.019,-17.6,59.994
2013-04-22T08:59:33.483,23,1.021,0.0,60.038
2013-04-22T08:59:33.483,129,1.018,3.91,60.038
2013-04-22T08:59:33.483,44,1.024,30.89,60.038
2013-04-22T08:59:33.483,118,1.022,29.92,60.037
2013-04-22T08:59:33.500,83,1.018,50.8,60.038
2013-04-22T08:59:33.500,44,1.024,30.89,60.038
2013-04-22T08:59:33.500,43,1.007,42.36,60.037
2013-04-22T08:59:33.500,118,1.022,29.92,60.038
2013-04-22T08:59:33.500,137,0.998,-4.47,60.038
2013-04-22T08:59:33.500,40,1.019,-17.87,59.994
2013-04-22T08:59:33.500,129,1.018,3.91,60.037
2013-04-22T08:59:33.500,23,1.021,0.0,60.038
2013-04-22T08:59:33.517,129,1.018,3.9,60.037
2013-04-22T08:59:33.517,83,1.018,50.8,60.038
2013-04-22T08:59:33.517,137,0.998,-4.48,60.038
2013-04-22T08:59:33.517,118,1.022,29.91,60.037
2013-04-22T08:59:33.517,40,1.019,-18.14,59.994
2013-04-22T08:59:33.517,43,1.007,42.36,60.037
2013-04-22T08:59:33.517,23,1.022,0.0,60.039
2013-04-22T08:59:33.517,44,1.024,30.89,60.038
2013-04-22T08:59:33.533,137,0.998,-4.47,60.039
2013-04-22T08:59:33.533,40,1.019,-18.4,59.994
2013-04-22T08:59:33.533,23,1.022,0.0,60.038
2013-04-22T08:59:33.533,44,1.024,30.89,60.038
2013-04-22T08:59:33.533,129,1.018,3.9,60.038
2013-04-22T08:59:33.533,118,1.022,29.91,60.038
2013-04-22T08:59:33.533,43,1.007,42.35,60.037
2013-04-22T08:59:33.533,83,1.018,50.8,60.038
2013-04-22T08:59:33.550,40,1.019,-18.67,59.994
2013-04-22T08:59:33.550,137,0.998,-4.46,60.038
2013-04-22T08:59:33.550,23,1.021,0.0,60.038
2013-04-22T08:59:33.550,83,1.018,50.8,60.038
2013-04-22T08:59:33.550,129,1.018,3.9,60.038
2013-04-22T08:59:33.550,44,1.024,30.89,60.038
2013-04-22T08:59:33.550,43,1.007,42.35,60.037
2013-04-22T08:59:33.550,118,1.022,29.91,60.038
2013-04-22T08:59:33.567,43,1.007,42.36,60.039
2013-04-22T08:59:33.567,40,1.019,-18.93,59.994
2013-04-22T08:59:33.567,44,1.024,30.9,60.038
2013-04-22T08:59:33.567,83,1.018,50.81,60.038
2013-04-22T08:59:33.567,137,0.997,-4.46,60.038
2013-04-22T08:59:33.567,118,1.022,29.92,60.039
2013-04-22T08:59:33.567,23,1.021,0.0,60.037
2013-04-22T08:59:33.567,129,1.018,3.91,60.038
2013-04-22T08:59:33.583,83,1.018,50.82,60.039
2013-04-22T08:59:33.583,23,1.021,0.0,60.037
2013-04-22T08:59:33.583,44,1.024,30.9,60.037
2013-04-22T08:59:33.583,129,1.018,3.9,60.036
2013-04-22T08:59:33.583,43,1.007,42.36,60.037
2013-04-22T08:59:33.583,137,0.997,-4.46,60.037
2013-04-22T08:59:33.583,40,1.019,-19.19,59.994
2013-04-22T08:59:33.583,118,1.022,29.92,60.038
2013-04-22T08:59:33.600,118,1.022,29.92,60.038
2013-04-22T08:59:33.600,137,0.998,-4.47,60.038
2013-04-22T08:59:33.600,43,1.007,42.35,60.037
2013-04-22T08:59:33.600,83,1.018,50.81,60.038
2013-04-22T08:59:33.600,23,1.022,0.0,60.039
2013-04-22T08:59:33.600,40,1.019,-19.45,59.994
2013-04-22T08:59:33.600,44,1.024,30.9,60.038
2013-04-22T08:59:33.600,129,1.018,3.9,60.038
2013-04-22T08:59:33.617,137,0.997,-4.47,60.038
2013-04-22T08:59:33.617,23,1.021,0.0,60.038
2013-04-22T08:59:33.617,118,1.022,29.92,60.038
2013-04-22T08:59:33.617,129,1.018,3.91,60.039
2013-04-22T08:59:33.617,83,1.018,50.81,60.038
2013-04-22T08:59:33.617,40,1.019,-19.72,59.993
2013-04-22T08:59:33.617,44,1.024,30.9,60.038
2013-04-22T08:59:33.617,43,1.007,42.35,60.038
2013-04-22T08:59:33.633,44,1.023,30.91,60.039
2013-04-22T08:59:33.633,137,0.997,-4.46,60.037
2013-04-22T08:59:33.633,23,1.021,0.0,60.036
2013-04-22T08:59:33.633,118,1.022,29.93,60.038
2013-04-22T08:59:33.633,43,1.007,42.36,60.038
2013-04-22T08:59:33.633,40,1.019,-19.98,59.994
2013-04-22T08:59:33.633,129,1.018,3.91,60.037
2013-04-22T08:59:33.633,83,1.018,50.82,60.038
2013-04-22T08:59:33.650,137,0.997,-4.46,60.037
2013-04-22T08:59:33.650,83,1.018,50.83,60.039
2013-04-22T08:59:33.650,118,1.021,29.93,60.038
2013-04-22T08:59:33.650,44,1.023,30.91,60.038
2013-04-22T08:59:33.650,43,1.007,42.37,60.038
2013-04-22T08:59:33.650,23,1.021,0.0,60.037
2013-04-22T08:59:33.650,129,1.018,3.91,60.037
2013-04-22T08:59:33.650,40,1.019,-20.25,59.993
2013-04-22T08:59:33.667,44,1.023,30.92,60.039
2013-04-22T08:59:33.667,40,1.019,-20.51,59.994
2013-04-22T08:59:33.667,23,1.021,0.0,60.037
2013-04-22T08:59:33.667,43,1.007,42.38,60.038
2013-04-22T08:59:33.667,129,1.018,3.91,60.037
2013-04-22T08:59:33.667,118,1.021,29.94,60.038
2013-04-22T08:59:33.667,137,0.997,-4.46,60.038
2013-04-22T08:59:33.667,83,1.018,50.84,60.039
2013-04-22T08:59:33.683,44,1.023,30.93,60.037
2013-04-22T08:59:33.683,23,1.021,0.0,60.037
2013-04-22T08:59:33.683,43,1.007,42.39,60.038
2013-04-22T08:59:33.683,83,1.018,50.84,60.038
2013-04-22T08:59:33.683,118,1.021,29.95,60.038
2013-04-22T08:59:33.683,40,1.019,-20.76,59.995
2013-04-22T08:59:33.683,129,1.018,3.91,60.037
2013-04-22T08:59:33.683,137,0.997,-4.46,60.037
2013-04-22T08:59:33.700,137,0.997,-4.46,60.037
2013-04-22T08:59:33.700,44,1.023,30.93,60.037
2013-04-22T08:59:33.700,83,1.018,50.86,60.039
2013-04-22T08:59:33.700,40,1.02,-21.02,59.995
2013-04-22T08:59:33.700,129,1.018,3.91,60.037
2013-04-22T08:59:33.700,43,1.007,42.39,60.038
2013-04-22T08:59:33.700,118,1.021,29.95,60.037
2013-04-22T08:59:33.700,23,1.021,0.0,60.037
2013-04-22T08:59:33.717,83,1.018,50.85,60.038
2013-04-22T08:59:33.717,23,1.021,0.0,60.039
2013-04-22T08:59:33.717,43,1.007,42.39,60.038
2013-04-22T08:59:33.717,137,0.997,-4.46,60.038
2013-04-22T08:59:33.717,129,1.018,3.91,60.038
2013-04-22T08:59:33.717,40,1.019,-21.28,59.994
2013-04-22T08:59:33.717,44,1.023,30.93,60.038
2013-04-22T08:59:33.717,118,1.021,29.94,60.038
2013-04-22T08:59:33.733,83,1.018,50.85,60.039
2013-04-22T08:59:33.733,129,1.018,3.91,60.039
2013-04-22T08:59:33.733,23,1.021,0.0,60.039
2013-04-22T08:59:33.733,44,1.024,30.93,60.039
2013-04-22T08:59:33.733,118,1.022,29.94,60.038
2013-04-22T08:59:33.733,40,1.019,-21.56,59.994
2013-04-22T08:59:33.733,43,1.007,42.38,60.038
2013-04-22T08:59:33.733,137,0.998,-4.46,60.038
2013-04-22T08:59:33.750,23,1.021,0.0,60.038
2013-04-22T08:59:33.750,44,1.023,30.93,60.039
2013-04-22T08:59:33.750,137,0.997,-4.46,60.038
2013-04-22T08:59:33.750,43,1.007,42.39,60.039
2013-04-22T08:59:33.750,83,1.018,50.86,60.039
2013-04-22T08:59:33.750,40,1.019,-21.82,59.994
2013-04-22T08:59:33.750,118,1.021,29.95,60.04
2013-04-22T08:59:33.750,129,1.018,3.91,60.039
2013-04-22T08:59:33.767,118,1.021,29.96,60.038
2013-04-22T08:59:33.767,40,1.02,-22.08,59.993
2013-04-22T08:59:33.767,23,1.021,0.0,60.036
2013-04-22T08:59:33.767,43,1.007,42.41,60.04
2013-04-22T08:59:33.767,137,0.997,-4.46,60.037
2013-04-22T08:59:33.767,44,1.023,30.95,60.039
2013-04-22T08:59:33.767,129,1.018,3.92,60.037
2013-04-22T08:59:33.767,83,1.018,50.88,60.039
2013-04-22T08:59:33.783,44,1.023,30.96,60.038
2013-04-22T08:59:33.783,40,1.02,-22.32,59.995
2013-04-22T08:59:33.783,83,1.018,50.9,60.039
2013-04-22T08:59:33.783,23,1.021,0.0,60.036
2013-04-22T08:59:33.783,118,1.021,29.98,60.038
2013-04-22T08:59:33.783,137,0.997,-4.46,60.036
2013-04-22T08:59:33.783,43,1.006,42.42,60.038
2013-04-22T08:59:33.783,129,1.017,3.92,60.036
2013-04-22T08:59:33.800,83,1.018,50.9,60.038
2013-04-22T08:59:33.800,118,1.021,29.98,60.037
2013-04-22T08:59:33.800,40,1.02,-22.59,59.994
2013-04-22T08:59:33.800,137,0.997,-4.46,60.037
2013-04-22T08:59:33.800,23,1.021,0.0,60.038
2013-04-22T08:59:33.800,129,1.018,3.92,60.036
2013-04-22T08:59:33.800,44,1.023,30.96,60.037
2013-04-22T08:59:33.800,43,1.007,42.43,60.038
2013-04-22T08:59:33.817,40,1.02,-22.86,59.994
2013-04-22T08:59:33.817,83,1.018,50.89,60.038
2013-04-22T08:59:33.817,23,1.021,0.0,60.039
2013-04-22T08:59:33.817,129,1.018,3.91,60.039
2013-04-22T08:59:33.817,44,1.023,30.95,60.038
2013-04-22T08:59:33.817,43,1.007,42.43,60.039
2013-04-22T08:59:33.817,118,1.021,29.97,60.038
2013-04-22T08:59:33.817,137,0.997,-4.46,60.038
2013-04-22T08:59:33.833,23,1.021,0.0,60.038
2013-04-22T08:59:33.833,129,1.018,3.92,60.039
2013-04-22T08:59:33.833,118,1.021,29.98,60.039
2013-04-22T08:59:33.833,137,0.997,-4.46,60.039
2013-04-22T08:59:33.833,44,1.023,30.96,60.04
2013-04-22T08:59:33.833,83,1.018,50.9,60.04
2013-04-22T08:59:33.833,40,1.019,-23.12,59.994
2013-04-22T08:59:33.833,43,1.007,42.43,60.039
2013-04-22T08:59:33.850,43,1.007,42.44,60.039
2013-04-22T08:59:33.850,44,1.023,30.97,60.038
2013-04-22T08:59:33.850,23,1.021,0.0,60.038
2013-04-22T08:59:33.850,137,0.997,-4.47,60.037
2013-04-22T08:59:33.850,118,1.021,29.98,60.039
2013-04-22T08:59:33.850,129,1.018,3.92,60.038
2013-04-22T08:59:33.850,83,1.018,50.91,60.039
2013-04-22T08:59:33.850,40,1.019,-23.38,59.994
2013-04-22T08:59:33.867,43,1.007,42.44,60.039
2013-04-22T08:59:33.867,40,1.019,-23.65,59.994
2013-04-22T08:59:33.867,44,1.023,30.97,60.038
2013-04-22T08:59:33.867,137,0.997,-4.47,60.037
2013-04-22T08:59:33.867,83,1.018,50.91,60.039
2013-04-22T08:59:33.867,129,1.018,3.92,60.038
2013-04-22T08:59:33.867,118,1.021,29.98,60.038
2013-04-22T08:59:33.867,23,1.021,0.0,60.038
2013-04-22T08:59:33.883,23,1.021,0.0,60.038
2013-04-22T08:59:33.883,43,1.006,42.45,60.039
2013-04-22T08:59:33.883,129,1.018,3.93,60.039
2013-04-22T08:59:33.883,83,1.018,50.92,60.039
2013-04-22T08:59:33.883,118,1.021,29.99,60.039
2013-04-22T08:59:33.883,40,1.02,-23.91,59.994
2013-04-22T08:59:33.883,44,1.023,30.98,60.039
2013-04-22T08:59:33.883,137,0.997,-4.47,60.038
2013-04-22T08:59:33.900,83,1.018,50.92,60.039
2013-04-22T08:59:33.900,129,1.018,3.92,60.038
2013-04-22T08:59:33.900,43,1.007,42.45,60.039
2013-04-22T08:59:33.900,23,1.021,0.0,60.038
2013-04-22T08:59:33.900,137,0.997,-4.48,60.037
2013-04-22T08:59:33.900,118,1.021,29.99,60.038
2013-04-22T08:59:33.900,40,1.019,-24.18,59.994
2013-04-22T08:59:33.900,44,1.023,30.98,60.038
2013-04-22T08:59:33.917,23,1.021,0.0,60.038
2013-04-22T08:59:33.917,43,1.007,42.45,60.039
2013-04-22T08:59:33.917,118,1.021,29.99,60.038
2013-04-22T08:59:33.917,83,1.018,50.92,60.039
2013-04-22T08:59:33.917,137,0.997,-4.49,60.037
2013-04-22T08:59:33.917,44,1.023,30.97,60.038
2013-04-22T08:59:33.917,40,1.02,-24.44,59.995
2013-04-22T08:59:33.917,129,1.018,3.92,60.038
2013-04-22T08:59:33.933,44,1.024,30.97,60.039
2013-04-22T08:59:33.933,83,1.018,50.91,60.039
2013-04-22T08:59:33.933,43,1.007,42.44,60.039
2013-04-22T08:59:33.933,137,0.997,-4.5,60.039
2013-04-22T08:59:33.933,40,1.019,-24.72,59.994
2013-04-22T08:59:33.933,118,1.021,29.98,60.04
2013-04-22T08:59:33.933,129,1.018,3.92,60.04
2013-04-22T08:59:33.933,23,1.021,0.0,60.041
2013-04-22T08:59:33.950,137,0.997,-4.51,60.038
2013-04-22T08:59:33.950,118,1.021,29.97,60.038
2013-04-22T08:59:33.950,83,1.018,50.91,60.04
2013-04-22T08:59:33.950,129,1.018,3.92,60.039
2013-04-22T08:59:33.950,43,1.007,42.44,60.039
2013-04-22T08:59:33.950,23,1.021,0.0,60.039
2013-04-22T08:59:33.950,44,1.023,30.97,60.04
2013-04-22T08:59:33.950,40,1.019,-24.99,59.994
2013-04-22T08:59:33.967,118,1.021,29.97,60.039
2013-04-22T08:59:33.967,137,0.997,-4.51,60.038
2013-04-22T08:59:33.967,44,1.023,30.97,60.039
2013-04-22T08:59:33.967,129,1.018,3.92,60.039
2013-04-22T08:59:33.967,43,1.007,42.44,60.039
2013-04-22T08:59:33.967,40,1.019,-25.26,59.993
2013-04-22T08:59:33.967,23,1.021,0.0,60.039
2013-04-22T08:59:33.967,83,1.018,50.91,60.039
2013-04-22T08:59:33.983,83,1.018,50.92,60.039
2013-04-22T08:59:33.983,137,0.997,-4.51,60.037
2013-04-22T08:59:33.983,23,1.021,0.0,60.039
2013-04-22T08:59:33.983,43,1.007,42.44,60.038
2013-04-22T08:59:33.983,44,1.023,30.97,60.039
2013-04-22T08:59:33.983,129,1.018,3.92,60.038
2013-04-22T08:59:33.983,40,1.019,-25.53,59.994
2013-04-22T08:59:33.983,118,1.021,29.98,60.039
2013-04-22T08:59:34.000,40,1.019,-25.8,59.994
2013-04-22T08:59:34.000,43,1.006,42.45,60.039
2013-04-22T08:59:34.000,83,1.018,50.93,60.04
2013-04-22T08:59:34.000,118,1.021,29.99,60.039
2013-04-22T08:59:34.000,44,1.023,30.98,60.039
2013-04-22T08:59:34.000,137,0.997,-4.51,60.038
2013-04-22T08:59:34.000,23,1.021,0.0,60.038
2013-04-22T08:59:34.000,129,1.018,3.92,60.039
2013-04-22T08:59:34.017,118,1.021,30.0,60.039
2013-04-22T08:59:34.017,23,1.021,0.0,60.038
2013-04-22T08:59:34.017,83,1.017,50.94,60.04
